fid,VEGETATION,CODE_MN,CODE_100,CODE_25,F_FORMAT,F_REGROUP,F_ESSENCE,OBJECTID,SHAPE_AREA,SHAPE_LEN,ID,CAT_LU,PA,PA_norm,Proximity,Fragmentation,ET_score,SuitKey,ET_score_2,SuitKey2,PLU final,compat_key,reassign_key,Final PLU,LC_analysis_ET_score,LC_EVAPO_Evapotranspirating,FR analysis 5_NP,FR analysis 5_FR,proximity analysis 5_PI,Suitability matrix_PLU,Suitability matrix_2_PLU,unique_compat_Compatibility,unique_reassign_reassign
"10896",Cultures et prairies intensives,"10","5","10",,,,"413387",145633.58143018,2800.08330270628,"13206",Farmlands,10.9577349898089,0.369720350257104,Low,"1",A,Farmlands_A_1_Low,C,Farmlands_C_1_Low,Agricultural Parks,Farmlands_Natural Park_C,Farmlands_1_Low_C_Natural Park_false,Agricultural Parks,56.8315,97.72,"4",0.721,0.059506,Local Urban Parks,Natural Park,false,Agricultural Parks
"10897",Cultures et prairies intensives,"10","5","10",,,,"415169",84226.22300764,1408.73053069076,"13115",Farmlands,0.937221999715976,0.0316224152460269,High,"2",A,Farmlands_A_2_High,C,Farmlands_C_2_High,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_High_C_Wild spaces_false,Community Supported Agriculture,58.105,99.64,"15",1.309,0.127317,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"10898",Cultures et prairies intensives,"10","5","10",,,,"418665",106375.179956365,1545.78370916347,"13990",Collective spaces,0.265136355497644,0.00894585480591104,High,"2",A,Collective spaces_A_2_High,B,Collective spaces_B_2_High,Community Supported Agriculture,Collective spaces_Community Supported Agriculture_B,Collective spaces_2_High_B_Community Supported Agriculture_true,Community Supported Agriculture,44.7232,69.88,"16",1.355,0.358904,Friche,Community Supported Agriculture,true,
"10900",Cultures et prairies intensives,"10","5","10",,,,"418023",102764.016239365,2408.94169624915,"13634",Farmlands,1.5641757285805,0.0527761986188106,High,"2",A,Farmlands_A_2_High,C,Farmlands_C_2_High,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_High_C_Wild spaces_false,Community Supported Agriculture,58.0032,99.69,"13",1.242,0.074915,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"10904",Cultures et prairies intensives,"10","5","10",,,,"415169",84226.22300764,1408.73053069076,"13115",Farmlands,1.83007135108398,0.061747671534997,High,"2",A,Farmlands_A_2_High,C,Farmlands_C_2_High,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_High_C_Wild spaces_false,Community Supported Agriculture,57.3399,97.47,"18",1.347,0.074774,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"10905",Cultures et prairies intensives,"10","5","10",,,,"418665",106375.179956365,1545.78370916347,"13990",Farmlands,0.791887092747511,0.0267187309756062,High,"2",A,Farmlands_A_2_High,B,Farmlands_B_2_High,Community Supported Agriculture,Farmlands_Community Supported Agriculture_B,Farmlands_2_High_B_Community Supported Agriculture_true,Community Supported Agriculture,52.8704,82.61,"14",1.291,0.080373,Informal Recreational areas,Community Supported Agriculture,true,
"10908",Cultures et prairies intensives,"10","5","10",,,,"418665",106375.179956365,1545.78370916347,"13990",Collective spaces,0.255175102891959,0.00860975635072859,High,"2",A,Collective spaces_A_2_High,A,Collective spaces_A_2_High,Informal Recreational areas,Collective spaces_Informal Recreational areas_A,Collective spaces_2_High_A_Informal Recreational areas_true,Informal Recreational areas,30.1632,47.13,"15",1.332,0.115740,Friche,Informal Recreational areas,true,
"10910",Cultures et prairies intensives,"10","5","10",,,,"415169",84226.22300764,1408.73053069076,"13115",Collective spaces,0.3156994652614,0.0106518835307643,High,"3",A,Collective spaces_A_3_High,B,Collective spaces_B_3_High,Allotment gardens,Collective spaces_Allotment gardens_B,Collective spaces_3_High_B_Allotment gardens_true,Allotment gardens,51.0656,79.79,"18",1.398,0.225587,Micro-forest,Allotment gardens,true,
"10912",Cultures et prairies intensives,"10","5","10",,,,"418665",106375.179956365,1545.78370916347,"13990",Collective spaces,0.35520799402183,0.0119849242645505,High,"3",A,Collective spaces_A_3_High,B,Collective spaces_B_3_High,Allotment gardens,Collective spaces_Allotment gardens_B,Collective spaces_3_High_B_Allotment gardens_true,Allotment gardens,38.0928,59.52,"17",1.374,0.306742,Micro-forest,Allotment gardens,true,
"10919",Cultures et prairies intensives,"10","5","10",,,,"415169",84226.22300764,1408.73053069076,"13115",Collective spaces,0.251036398940341,0.00847011407282848,High,"3",A,Collective spaces_A_3_High,B,Collective spaces_B_3_High,Allotment gardens,Collective spaces_Allotment gardens_B,Collective spaces_3_High_B_Allotment gardens_true,Allotment gardens,43.5008,67.97,"18",1.401,0.124584,Micro-forest,Allotment gardens,true,
"10926",Cultures et prairies intensives,"10","5","10",,,,"415169",84226.22300764,1408.73053069076,"13115",Parks and public gardens,7.08279433776876,0.238977599457767,High,"2",A,Parks and public gardens_A_2_High,C,Parks and public gardens_C_2_High,Friche,Parks and public gardens_Wild spaces_C,Parks and public gardens_2_High_C_Wild spaces_false,Informal Recreational areas,61.0338,97.83,"18",1.170,0.244857,Informal Recreational areas,Wild spaces,false,Informal Recreational areas
"10928",Cultures et prairies intensives,"10","5","10",,,,"418665",106375.179956365,1545.78370916347,"13990",Farmlands,0.404327328963898,0.0136422391873942,High,"2",A,Farmlands_A_2_High,C,Farmlands_C_2_High,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_High_C_Wild spaces_false,Community Supported Agriculture,58.1638,99.37,"15",1.327,0.190569,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"10931",Cultures et prairies intensives,"10","5","10",,,,"418023",102764.016239365,2408.94169624915,"13634",Farmlands,2.94273185735963,0.0992894840062855,Low,"2",B,Farmlands_B_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,63.2788,99.97,"12",1.174,0.066638,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
"10936",Cultures et prairies intensives,"10","5","10",,,,"418665",106375.179956365,1545.78370916347,"13990",Parks and public gardens,5.67440873271655,0.191457850195602,High,"2",A,Parks and public gardens_A_2_High,C,Parks and public gardens_C_2_High,Friche,Parks and public gardens_Wild spaces_C,Parks and public gardens_2_High_C_Wild spaces_false,Informal Recreational areas,57.0117,93.47,"14",1.127,0.095499,Informal Recreational areas,Wild spaces,false,Informal Recreational areas
"10937",Cultures et prairies intensives,"10","5","10",,,,"419334",42647.927229295,1225.68315324801,"13664",Farmlands,2.67220509463681,0.0901617537261841,Low,"2",A,Farmlands_A_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,55.393,94.57,"6",1.046,0.054577,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"10950",végétation urbaine,"28","2","4",,,,"419983",17006.64250336,1181.27979822865,"13566",Parks and public gardens,2.14966574674954,0.0725309722824207,Low,"2",A,Parks and public gardens_A_2_Low,C,Parks and public gardens_C_2_Low,Friche,Parks and public gardens_Wild spaces_C,Parks and public gardens_2_Low_C_Wild spaces_false,Informal Recreational areas,59.6274,92.6,"11",1.177,0.067415,Informal Recreational areas,Wild spaces,false,Informal Recreational areas
"11014",Végétation arborée perturbée,"8","4","6",,,,"387383",4439.886765015,753.825240265209,"11631",Woods and shrubs,0.340531025561391,0.0114897148143354,High,"2",A,Woods and shrubs_A_2_High,C,Woods and shrubs_C_2_High,Friche,Woods and shrubs_Wild spaces_C,Woods and shrubs_2_High_C_Wild spaces_true,Wild spaces,58.82,86.03,"16",1.353,0.886293,Informal Recreational areas,Wild spaces,true,
"11076",Cultures et prairies intensives,"10","5","10",,,,"203975",293800.514402585,5784.54970946216,"1515",Farmlands,10.4874169950072,0.353851547632109,Low,"2",A,Farmlands_A_2_Low,B,Farmlands_B_2_Low,Community Supported Agriculture,Farmlands_Community Supported Agriculture_B,Farmlands_2_Low_B_Community Supported Agriculture_true,Community Supported Agriculture,50.2797,84.78,"7",0.805,0.033237,Informal Recreational areas,Community Supported Agriculture,true,
"11091",végétation urbaine,"28","2","4",,,,"202028",35711.746191485,2708.81781076655,"3589",Parks and public gardens,9.60454549278296,0.324062949775166,Low,"2",A,Parks and public gardens_A_2_Low,C,Parks and public gardens_C_2_Low,Friche,Parks and public gardens_Wild spaces_C,Parks and public gardens_2_Low_C_Wild spaces_false,Informal Recreational areas,56.4048,93.42,"22",1.176,0.034746,Informal Recreational areas,Wild spaces,false,Informal Recreational areas
"11093",Cultures et prairies intensives,"10","5","10",,,,"207337",173679.32408724,5074.91609450582,"1844",Farmlands,11.2428718862925,0.379341034945791,Low,"2",A,Farmlands_A_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,58.2184,98.26,"18",1.030,0.039430,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"11102",Forêts fermées de feuillus,"9","4","6",,,,"579862",29366.10288842,707.413574666257,"6824",Woods and shrubs,11.1427879703497,0.375964145425112,Low,"2",C,Woods and shrubs_C_2_Low,C,Woods and shrubs_C_2_Low,Friche,Woods and shrubs_Wild spaces_C,Woods and shrubs_2_Low_C_Wild spaces_true,Wild spaces,69.1968,99.42,"16",0.988,0.016955,Friche,Wild spaces,true,
"11116",Urbain diffus,"7","2","4",,,,"415995",7127.34523889,834.005037467774,"13340",Parks and public gardens,2.08455791434346,0.0703341961581539,High,"2",A,Parks and public gardens_A_2_High,B,Parks and public gardens_B_2_High,Community Supported Agriculture,Parks and public gardens_Community Supported Agriculture_B,Parks and public gardens_2_High_B_Community Supported Agriculture_false,Informal Recreational areas,51.6107,81.2,"16",1.294,0.143873,Informal Recreational areas,Community Supported Agriculture,false,Informal Recreational areas
"11123",Végétation arborée perturbée,"8","4","6",,,,"222024",3142.080591955,379.949262402118,"5666",Woods and shrubs,0.191834938681975,0.00647262237926117,High,"2",C,Woods and shrubs_C_2_High,C,Woods and shrubs_C_2_High,Friche,Woods and shrubs_Wild spaces_C,Woods and shrubs_2_High_C_Wild spaces_true,Wild spaces,68.278,97.54,"12",1.267,0.088372,Friche,Wild spaces,true,
"11124",Cultures et prairies intensives,"10","5","10",,,,"395963",1537.58248895,187.426522684377,"2654",Farmlands,0.107972079287722,0.00364304073874492,High,"2",A,Farmlands_A_2_High,C,Farmlands_C_2_High,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_High_C_Wild spaces_false,Community Supported Agriculture,55.9328,94.28,"14",1.314,0.148659,Informal Recreational areas,Wild spaces,false,Community Supported Agriculture
"11126",Cultures et prairies intensives,"10","5","10",,,,"569992",2267.786493785,186.226131899331,"6471",Farmlands,0.18947452409515,0.00639298061856842,Low,"2",B,Farmlands_B_2_Low,C,Farmlands_C_2_Low,Community Supported Agriculture,Farmlands_Wild spaces_C,Farmlands_2_Low_C_Wild spaces_false,Community Supported Agriculture,61.2928,95.77,"8",1.176,0.036213,Community Supported Agriculture,Wild spaces,false,Community Supported Agriculture
